Ymd,  hhmm, g_n, g_s, a, R_n, R_s, Rr, obs, CR
2007-04-29, 21:07,  -47,    70,   -59,    -61,    56,   -59, 
2007-05-09, 21:07,  -54,    69,   -61,    -61,    56,   -58, 
2007-05-19, 21:07,  -59,    64,   -62,    -60,    55,   -58, 
2007-05-29, 21:07,  -62,    65,   -64,    -60,    55,   -58, 
2007-06-08, 21:07,  -62,    60,   -61,    -60,    55,   -57, 
2007-06-18, 21:07,  -64,    51,   -57,    -59,    54,   -57, 
2007-06-28, 21:07,  -66,    47,   -57,    -59,    54,   -57, 
2007-07-08, 21:07,  -73,    42,   -58,    -59,    54,   -56, 
2007-07-18, 21:07,  -77,    44,   -61,    -58,    54,   -56, 
2007-07-28, 21:07,  -83,    36,   -60,    -58,    53,   -56, 
2007-08-07, 21:07,  -83,    31,   -57,    -58,    53,   -55, 
2007-08-17, 21:07,  -85,    25,   -55,    -58,    53,   -55, 
2007-08-27, 21:07,  -81,    24,   -53,    -57,    52,   -55, 
2007-09-06, 21:07,  -83,    24,   -53,    -57,    52,   -55, 
2007-09-16, 21:07,  -80,    25,   -52,    -57,    52,   -54, 
2007-09-26, 21:07,  -77,    20,   -49,    -57,    51,   -54, 
2007-10-06, 21:07,  -78,    22,   -50,    -57,    51,   -54, 
2007-10-16, 21:07,  -71,    23,   -47,    -56,    51,   -54, 
2007-10-26, 21:07,  -68,    34,   -51,    -56,    51,   -54, 
2007-11-05, 21:07,  -62,    31,   -47,    -56,    51,   -53, 
2007-11-15, 21:07,  -64,    35,   -49,    -56,    51,   -53, 
2007-11-25, 21:07,  -63,    35,   -49,    -56,    50,   -53, 
2007-12-05, 21:07,  -57,    44,   -51,    -56,    50,   -53, 
2007-12-15, 21:07,  -52,    52,   -52,    -56,    50,   -53, 
2007-12-25, 21:07,  -42,    63,   -52,    -56,    50,   -53, 
2008-01-04, 21:07,  -38,    62,   -50,    -56,    50,   -53, 
2008-01-14, 21:07,  -36,    62,   -49,    -56,    51,   -53, 
2008-01-24, 21:07,  -31,    60,   -46,    -56,    51,   -53, 
2008-02-03, 21:07,  -27,    73,   -50,    -56,    51,   -53, 
2008-02-13, 21:07,  -29,    72,   -51,    -56,    51,   -53, 
2008-02-23, 21:07,  -28,    76,   -52,    -56,    51,   -54, 
2008-03-04, 21:07,  -32,    78,   -55,    -56,    51,   -54, 
2008-03-14, 21:07,  -30,    78,   -54,    -56,    52,   -54, 
2008-03-24, 21:07,  -38,    75,   -57,    -56,    52,   -54, 
2008-04-03, 21:07,  -37,    81,   -59,    -56,    52,   -54, 
2008-04-13, 21:07,  -36,    76,   -56,    -55,    53,   -54, 
2008-04-23, 21:07,  -40,    72,   -56,    -55,    53,   -54, 
2008-05-03, 21:07,  -41,    67,   -54,    -55,    53,   -54, 
2008-05-13, 21:07,  -46,    67,   -57,    -55,    54,   -54, 
2008-05-23, 21:07,  -49,    65,   -57,    -55,    54,   -55, 
2008-06-02, 21:07,  -65,    58,   -61,    -55,    55,   -55, 
2008-06-12, 21:07,  -63,    54,   -58,    -55,    55,   -55, 
2008-06-22, 21:07,  -65,    51,   -58,    -55,    55,   -55, 
2008-07-02, 21:07,  -65,    47,   -56,    -54,    56,   -55, 
2008-07-12, 21:07,  -73,    44,   -58,    -54,    56,   -55, 
2008-07-22, 21:07,  -76,    44,   -60,    -54,    56,   -55, 
2008-08-01, 21:07,  -79,    45,   -62,    -54,    56,   -55, 
2008-08-11, 21:07,  -81,    45,   -63,    -54,    57,   -55, 
2008-08-21, 21:07,  -75,    42,   -58,    -53,    57,   -55, 
2008-08-31, 21:07,  -67,    37,   -52,    -53,    57,   -55, 
2008-09-10, 21:07,  -71,    30,   -51,    -53,    57,   -55, 
2008-09-20, 21:07,  -75,    28,   -51,    -53,    57,   -55, 
2008-09-30, 21:07,  -75,    31,   -53,    -53,    57,   -55, 
2008-10-10, 21:07,  -72,    33,   -53,    -52,    57,   -55, 
2008-10-20, 21:07,  -76,    34,   -55,    -52,    57,   -55, 
2008-10-30, 21:07,  -78,    34,   -56,    -52,    57,   -55, 
2008-11-09, 21:07,  -68,    42,   -55,    -52,    57,   -54, 
2008-11-19, 21:07,  -54,    44,   -49,    -52,    57,   -54, 
2008-11-29, 21:07,  -54,    48,   -51,    -51,    57,   -54, 
2008-12-09, 21:07,  -50,    48,   -49,    -51,    56,   -54, 
2008-12-19, 21:07,  -50,    68,   -59,    -51,    56,   -54, 
2008-12-29, 21:07,  -41,    75,   -58,    -51,    56,   -53, 
2009-01-08, 21:07,  -34,    76,   -55,    -50,    56,   -53, 
2009-01-18, 21:07,  -28,    74,   -51,    -50,    56,   -53, 
2009-01-28, 21:07,  -26,    72,   -49,    -50,    55,   -53, 
2009-02-07, 21:07,  -24,    71,   -48,    -49,    55,   -52, 
2009-02-17, 21:07,  -24,    73,   -48,    -49,    55,   -52, 
2009-02-27, 21:07,  -22,    79,   -50,    -49,    55,   -52, 
2009-03-09, 21:07,  -16,    80,   -48,    -49,    54,   -51, 
2009-03-19, 21:07,  -23,    82,   -52,    -48,    54,   -51, 
2009-03-29, 21:07,  -22,    81,   -52,    -48,    54,   -51, 
2009-04-08, 21:07,  -32,    81,   -56,    -48,    54,   -51, 
2009-04-18, 21:07,  -31,    79,   -55,    -47,    54,   -50, 
2009-04-28, 21:07,  -36,    70,   -53,    -47,    53,   -50, 
2009-05-08, 21:07,  -36,    60,   -48,    -47,    53,   -50, 
2009-05-18, 21:07,  -37,    55,   -46,    -47,    53,   -50, 
2009-05-28, 21:07,  -38,    56,   -47,    -46,    53,   -50, 
2009-06-07, 21:07,  -47,    52,   -50,    -46,    53,   -50, 
2009-06-17, 21:07,  -55,    45,   -50,    -46,    53,   -49, 
2009-06-27, 21:07,  -52,    39,   -46,    -46,    53,   -49, 
2009-07-07, 21:07,  -54,    39,   -47,    -45,    53,   -49, 
2009-07-17, 21:07,  -59,    39,   -49,    -45,    53,   -49, 
2009-07-27, 21:07,  -65,    35,   -50,    -45,    53,   -49, 
2009-08-06, 21:07,  -65,    30,   -47,    -45,    52,   -49, 
2009-08-16, 21:07,  -65,    29,   -47,    -45,    52,   -49, 
2009-08-26, 21:07,  -69,    28,   -49,    -45,    52,   -49, 
2009-09-05, 21:07,  -70,    29,   -50,    -45,    52,   -49, 
2009-09-15, 21:07,  -64,    24,   -44,    -45,    52,   -49, 
2009-09-25, 21:07,  -69,    27,   -48,    -45,    52,   -49, 
2009-10-05, 21:07,  -73,    24,   -48,    -45,    52,   -48, 
2009-10-15, 21:07,  -71,    35,   -53,    -45,    52,   -48, 
2009-10-25, 21:07,  -59,    37,   -48,    -45,    52,   -48, 
2009-11-04, 21:07,  -53,    41,   -47,    -45,    51,   -48, 
2009-11-14, 21:07,  -51,    39,   -45,    -45,    51,   -48, 
2009-11-24, 21:07,  -49,    41,   -45,    -45,    51,   -48, 
2009-12-04, 21:07,  -55,    40,   -48,    -46,    51,   -48, 
2009-12-14, 21:07,  -38,    47,   -42,    -46,    51,   -48, 
2009-12-24, 21:07,  -23,    57,   -40,    -46,    50,   -48, 
2010-01-03, 21:07,  -18,    60,   -39,    -46,    50,   -48, 
2010-01-13, 21:07,  -29,    63,   -46,    -45,    50,   -48, 
2010-01-23, 21:07,  -32,    64,   -48,    -45,    50,   -48, 
2010-02-02, 21:07,  -23,    87,   -55,    -45,    50,   -47, 
2010-02-12, 21:07,  -28,    80,   -54,    -45,    49,   -47, 
2010-02-22, 21:07,  -19,    91,   -55,    -45,    49,   -47, 
2010-03-04, 21:07,  -17,    65,   -41,    -45,    49,   -47, 
2010-03-14, 21:07,  -22,    69,   -46,    -44,    49,   -46, 
2010-03-24, 21:07,  -25,    68,   -47,    -44,    48,   -46, 
2010-04-03, 21:07,  -32,    73,   -52,    -44,    48,   -46, 
2010-04-13, 21:07,  -28,    58,   -43,    -43,    48,   -45, 
2010-04-23, 21:07,  -31,    63,   -47,    -43,    47,   -45, 
2010-05-03, 21:07,  -30,    67,   -48,    -42,    47,   -45, 
2010-05-13, 21:07,  -32,    68,   -50,    -42,    47,   -44, 
2010-05-23, 21:07,  -41,    55,   -48,    -41,    46,   -44, 
2010-06-02, 21:07,  -45,    51,   -48,    -40,    46,   -43, 
2010-06-12, 21:07,  -44,    47,   -46,    -40,    46,   -43, 
2010-06-22, 21:07,  -51,    39,   -45,    -39,    45,   -42, 
2010-07-02, 21:07,  -49,    39,   -44,    -38,    45,   -42, 
2010-07-12, 21:07,  -52,    35,   -44,    -37,    45,   -41, 
2010-07-22, 21:07,  -51,    32,   -42,    -36,    44,   -40, 
2010-08-01, 21:07,  -58,    28,   -43,    -36,    44,   -40, 
2010-08-11, 21:07,  -58,    25,   -42,    -35,    44,   -39, 
2010-08-21, 21:07,  -54,    20,   -37,    -34,    43,   -38, 
2010-08-31, 21:07,  -53,    15,   -34,    -33,    43,   -38, 
2010-09-10, 21:07,  -53,    13,   -33,    -32,    42,   -37, 
2010-09-20, 21:07,  -52,    18,   -35,    -31,    42,   -37, 
2010-09-30, 21:07,  -51,    20,   -35,    -30,    41,   -36, 
2010-10-10, 21:07,  -54,    22,   -38,    -29,    41,   -35, 
2010-10-20, 21:07,  -57,    22,   -39,    -29,    41,   -35, 
2010-10-30, 21:07,  -51,    18,   -35,    -28,    40,   -34, 
2010-11-09, 21:07,  -45,    21,   -33,    -27,    40,   -33, 
2010-11-19, 21:07,  -44,    26,   -35,    -26,    40,   -33, 
2010-11-29, 21:07,  -28,    43,   -36,    -25,    39,   -32, 
2010-12-09, 21:07,  -14,    51,   -32,    -25,    39,   -32, 
2010-12-19, 21:07,   -5,    50,   -28,    -24,    39,   -31, 
2010-12-29, 21:07,   -4,    49,   -27,    -23,    39,   -31, 
2011-01-08, 21:07,    8,    41,   -16,    -22,    38,   -30, 
2011-01-18, 21:07,    1,    46,   -22,    -22,    38,   -30, 
2011-01-28, 21:07,   12,    52,   -20,    -21,    38,   -30, 
2011-02-07, 21:07,    9,    58,   -25,    -20,    38,   -29, 
2011-02-17, 21:07,   11,    59,   -24,    -20,    38,   -29, 
2011-02-27, 21:07,    3,    63,   -30,    -19,    38,   -29, 
2011-03-09, 21:07,    7,    69,   -31,    -19,    38,   -28, 
2011-03-19, 21:07,    5,    48,   -22,    -18,    38,   -28, 
2011-03-29, 21:07,   -6,    45,   -26,    -18,    38,   -28, 
2011-04-08, 21:07,   -4,    47,   -25,    -17,    39,   -28, 
2011-04-18, 21:07,   -0,    51,   -26,    -17,    39,   -28, 
2011-04-28, 21:07,    0,    51,   -25,    -16,    39,   -28, 
2011-05-08, 21:07,    1,    49,   -24,    -16,    39,   -28, 
2011-05-18, 21:07,   -4,    47,   -26,    -16,    40,   -28, 
2011-05-28, 21:07,  -18,    46,   -32,    -16,    40,   -28, 
2011-06-07, 21:07,  -23,    45,   -34,    -15,    40,   -28, 
2011-06-17, 21:07,  -20,    42,   -31,    -15,    41,   -28, 
2011-06-27, 21:07,  -20,    33,   -27,    -15,    41,   -28, 
2011-07-07, 21:07,  -25,    30,   -27,    -15,    42,   -28, 
2011-07-17, 21:07,  -28,    29,   -28,    -14,    42,   -28, 
2011-07-27, 21:07,  -27,    30,   -29,    -14,    42,   -28, 
2011-08-06, 21:07,  -34,    28,   -31,    -14,    43,   -28, 
2011-08-16, 21:07,  -38,    31,   -34,    -14,    43,   -28, 
2011-08-26, 21:07,  -35,    29,   -32,    -14,    43,   -29, 
2011-09-05, 21:07,  -31,    24,   -27,    -14,    43,   -29, 
2011-09-15, 21:07,  -32,    23,   -28,    -14,    44,   -29, 
2011-09-25, 21:07,  -37,    24,   -30,    -14,    44,   -29, 
2011-10-05, 21:07,  -32,    27,   -29,    -13,    44,   -29, 
2011-10-15, 21:07,  -29,    24,   -27,    -13,    44,   -29, 
2011-10-25, 21:07,  -29,    26,   -28,    -13,    44,   -28, 
2011-11-04, 21:07,  -30,    33,   -32,    -13,    44,   -28, 
2011-11-14, 21:07,  -26,    36,   -31,    -12,    44,   -28, 
2011-11-24, 21:07,  -16,    38,   -27,    -12,    44,   -28, 
2011-12-04, 21:07,  -13,    41,   -27,    -12,    44,   -28, 
2011-12-14, 21:07,   -5,    45,   -25,    -11,    44,   -28, 
2011-12-24, 21:07,   -7,    49,   -28,    -11,    43,   -27, 
2012-01-03, 21:07,   -7,    49,   -28,    -11,    43,   -27, 
2012-01-13, 21:07,   -7,    50,   -28,    -10,    43,   -27, 
2012-01-23, 21:07,    2,    56,   -27,    -10,    43,   -26, 
2012-02-02, 21:07,    2,    66,   -32,     -9,    42,   -26, 
2012-02-12, 21:07,    7,    59,   -26,     -8,    42,   -25, 
2012-02-22, 21:07,    8,    55,   -23,     -8,    42,   -25, 
2012-03-03, 21:07,   17,    53,   -18,     -7,    41,   -24, 
2012-03-13, 21:07,    8,    60,   -26,     -6,    41,   -24, 
2012-03-23, 21:07,    8,    71,   -32,     -6,    41,   -23, 
2012-04-02, 21:07,   11,    68,   -28,     -5,    40,   -23, 
2012-04-12, 21:07,    8,    61,   -27,     -4,    40,   -22, 
2012-04-22, 21:07,    8,    49,   -21,     -4,    39,   -21, 
2012-05-02, 21:07,    8,    51,   -21,     -3,    38,   -21, 
2012-05-12, 21:07,    6,    47,   -21,     -2,    38,   -20, 
2012-05-22, 21:07,    1,    50,   -25,     -1,    37,   -19, 
2012-06-01, 21:07,   -5,    42,   -23,     -1,    37,   -19, 
2012-06-11, 21:07,   -2,    36,   -19,      0,    36,   -18, 
2012-06-21, 21:07,   -2,    33,   -17,      1,    35,   -17, 
2012-07-01, 21:07,   -4,    26,   -15,      1,    35,   -17, 
2012-07-11, 21:07,   -5,    23,   -14,      2,    34,   -16, 
2012-07-21, 21:07,   -9,    17,   -13,      3,    33,   -15, 
2012-07-31, 21:07,   -9,    16,   -13,      4,    32,   -14, 
2012-08-10, 21:07,  -15,    11,   -13,      4,    31,   -14, 
2012-08-20, 21:07,   -6,    10,    -8,      5,    31,   -13, 
2012-08-30, 21:07,   -7,     8,    -7,      5,    30,   -12, 
2012-09-09, 21:07,   -5,     8,    -7,      6,    29,   -11, 
2012-09-19, 21:07,   -9,     6,    -7,      6,    28,   -11, 
2012-09-29, 21:07,   -1,     9,    -5,      7,    27,   -10, 
2012-10-09, 21:07,    1,     8,    -3,      7,    26,    -9, 
2012-10-19, 21:07,    1,     3,    -1,      8,    25,    -9, 
2012-10-29, 21:07,    5,     1,     2,      8,    24,    -8, 
2012-11-08, 21:07,   12,     2,     5,      9,    23,    -7, 
2012-11-18, 21:07,   15,     1,     7,      9,    22,    -7, 
2012-11-28, 21:07,   13,    15,    -1,      9,    21,    -6, 
2012-12-08, 21:07,   12,    22,    -5,     10,    20,    -5, 
2012-12-18, 21:07,   16,    25,    -4,     10,    19,    -5, 
2012-12-28, 21:07,   10,    30,   -10,     10,    18,    -4, 
2013-01-07, 21:07,   16,    31,    -8,     11,    17,    -3, 
2013-01-17, 21:07,   18,    33,    -8,     11,    16,    -3, 
2013-01-27, 21:07,   18,    33,    -8,     11,    15,    -2, 
2013-02-06, 21:07,   15,    46,   -16,     11,    14,    -1, 
2013-02-16, 21:07,   20,    38,    -9,     12,    14,    -1, 
2013-02-26, 21:07,   20,    39,   -10,     12,    13,    -0, 
2013-03-08, 21:07,   16,    30,    -7,     12,    12,     0, 
2013-03-18, 21:07,   12,    35,   -11,     12,    11,     1, 
2013-03-28, 21:07,    9,    25,    -8,     12,    10,     1, 
2013-04-07, 21:07,   10,    27,    -8,     12,     9,     2, 
2013-04-17, 21:07,   11,    28,    -9,     12,     8,     2, 
2013-04-27, 21:07,   14,    22,    -4,     12,     7,     3, 
2013-05-07, 21:07,   13,    16,    -2,     12,     6,     3, 
2013-05-17, 21:07,    7,     3,     2,     12,     5,     3, 
2013-05-27, 21:07,   14,    -3,     9,     12,     4,     4, 
2013-06-06, 21:07,   16,    -7,    12,     12,     4,     4, 
2013-06-16, 21:07,   15,   -13,    14,     12,     3,     4, 
2013-06-26, 21:07,    2,    -8,     5,     11,     2,     5, 
2013-07-06, 21:07,    4,   -21,    12,     11,     1,     5, 
2013-07-16, 21:07,    9,   -18,    13,     11,     0,     5, 
2013-07-26, 21:07,   10,   -14,    12,     10,    -1,     5, 
2013-08-05, 21:07,   10,   -10,    10,     10,    -1,     6, 
2013-08-15, 21:07,   11,   -14,    12,     10,    -2,     6, 
2013-08-25, 21:07,   11,   -13,    12,      9,    -3,     6, 
2013-09-04, 21:07,   14,   -14,    14,      9,    -4,     6, 
2013-09-14, 21:07,   10,   -10,    10,      8,    -4,     6, 
2013-09-24, 21:07,   10,    -9,     9,      8,    -5,     6, 
2013-10-04, 21:07,   10,   -11,    10,      7,    -6,     6, 
2013-10-14, 21:07,   13,   -13,    13,      6,    -6,     6, 
2013-10-24, 21:07,   14,   -16,    15,      6,    -7,     6, 
2013-11-03, 21:07,    8,   -13,    11,      5,    -7,     6, 
2013-11-13, 21:07,   10,   -10,    10,      5,    -8,     6, 
2013-11-23, 21:07,    7,   -17,    12,      4,    -9,     6, 
2013-12-03, 21:07,    5,   -15,    10,      3,    -9,     6, 
2013-12-13, 21:07,    3,   -15,     9,      3,   -10,     6, 
2013-12-23, 21:07,    2,   -12,     7,      2,   -10,     6, 
2014-01-02, 21:07,   -3,   -12,     4,      2,   -11,     6, 
2014-01-12, 21:07,  -10,    -9,    -0,      1,   -11,     6, 
2014-01-22, 21:07,  -10,    -6,    -2,      1,   -11,     6, 
2014-02-01, 21:07,   -8,    -6,    -1,      0,   -12,     6, 
2014-02-11, 21:07,   -2,    -6,     2,     -0,   -12,     6, 
2014-02-21, 21:07,    1,    -6,     3,     -1,   -13,     6, 
2014-03-03, 21:07,   -3,    -2,    -1,     -1,   -13,     6, 
2014-03-13, 21:07,   -8,    -5,    -2,     -1,   -14,     6, 
2014-03-23, 21:07,   -9,    -5,    -2,     -1,   -14,     6, 
2014-04-02, 21:07,   -4,    -7,     1,     -2,   -15,     7, 
2014-04-12, 21:07,   -4,    -5,     0,     -2,   -15,     7, 
2014-04-22, 21:07,   -3,   -10,     3,     -2,   -16,     7, 
2014-05-02, 21:07,   -3,   -11,     4,     -2,   -16,     7, 
2014-05-12, 21:07,   -2,   -15,     6,     -2,   -17,     7, 
2014-05-22, 21:07,    0,   -14,     7,     -2,   -18,     8, 
2014-06-01, 21:07,   -1,   -20,    10,     -2,   -18,     8, 
2014-06-11, 21:07,   -0,   -20,    10,     -2,   -19,     9, 
2014-06-21, 21:07,   -6,   -20,     7,     -2,   -20,     9, 
2014-07-01, 21:07,   -6,   -21,     7,     -1,   -21,    10, 
2014-07-11, 21:07,   -2,   -20,     9,     -1,   -22,    10, 
2014-07-21, 21:07,    0,   -21,    10,     -1,   -23,    11, 
2014-07-31, 21:07,    5,   -22,    13,     -1,   -24,    11, 
2014-08-10, 21:07,    6,   -21,    14,     -1,   -25,    12, 
2014-08-20, 21:07,    9,   -26,    17,     -0,   -26,    13, 
2014-08-30, 21:07,    5,   -24,    14,      0,   -27,    14, 
2014-09-09, 21:07,    3,   -30,    17,      1,   -28,    14, 
2014-09-19, 21:07,    6,   -36,    21,      1,   -29,    15, 
2014-09-29, 21:07,    2,   -40,    21,      1,   -31,    16, 
2014-10-09, 21:07,    1,   -37,    19,      2,   -32,    17, 
2014-10-19, 21:07,   -1,   -34,    16,      2,   -33,    18, 
2014-10-29, 21:07,    5,   -34,    20,      3,   -35,    19, 
2014-11-08, 21:07,    3,   -38,    21,      3,   -36,    20, 
2014-11-18, 21:07,    6,   -44,    25,      4,   -38,    21, 
2014-11-28, 21:07,    6,   -45,    26,      4,   -39,    22, 
2014-12-08, 21:07,    0,   -44,    22,      5,   -41,    23, 
2014-12-18, 21:07,   -6,   -40,    17,      5,   -42,    24, 
2014-12-28, 21:07,   -8,   -44,    18,      6,   -44,    25, 
2015-01-07, 21:07,    1,   -43,    22,      6,   -45,    26, 
2015-01-17, 21:07,    9,   -45,    27,      7,   -47,    27, 
2015-01-27, 21:07,   18,   -41,    29,      7,   -48,    28, 
2015-02-06, 21:07,   12,   -44,    28,      8,   -50,    29, 
2015-02-16, 21:07,    8,   -48,    28,      8,   -51,    30, 
2015-02-26, 21:07,    8,   -50,    29,      9,   -53,    31, 
2015-03-08, 21:07,   15,   -51,    33,      9,   -54,    32, 
2015-03-18, 21:07,   26,   -50,    38,     10,   -56,    33, 
2015-03-28, 21:07,   23,   -54,    38,     10,   -57,    34, 
2015-04-07, 21:07,   15,   -56,    36,     10,   -59,    35, 
2015-04-17, 21:07,   11,   -59,    35,     11,   -60,    35, 
2015-04-27, 21:07,   13,   -63,    38,     11,   -61,    36, 
2015-05-07, 21:07,   16,   -66,    41,     12,   -63,    37, 
2015-05-17, 21:07,   15,   -71,    43,     12,   -64,    38, 
2015-05-27, 21:07,   12,   -81,    47,     13,   -66,    39, 
2015-06-06, 21:07,    6,   -76,    41,     13,   -67,    40, 
2015-06-16, 21:07,    5,   -75,    40,     13,   -69,    41, 
2015-06-26, 21:07,    5,   -74,    39,     14,   -70,    42, 
2015-07-06, 21:07,   10,   -76,    43,     14,   -71,    43, 
2015-07-16, 21:07,   12,   -75,    44,     15,   -72,    43, 
2015-07-26, 21:07,   13,   -71,    42,     15,   -73,    44, 
2015-08-05, 21:07,   12,   -67,    39,     15,   -75,    45, 
2015-08-15, 21:07,   13,   -64,    39,     16,   -76,    46, 
2015-08-25, 21:07,   17,   -64,    41,     16,   -77,    46, 
2015-09-04, 21:07,   19,   -68,    43,     17,   -77,    47, 
2015-09-14, 21:07,   19,   -68,    44,     17,   -78,    48, 
2015-09-24, 21:07,   20,   -70,    45,     18,   -79,    48, 
2015-10-04, 21:07,   22,   -71,    47,     18,   -80,    49, 
2015-10-14, 21:07,   24,   -67,    45,     19,   -80,    49, 
2015-10-24, 21:07,   26,   -69,    48,     19,   -81,    50, 
2015-11-03, 21:07,   26,   -67,    46,     20,   -81,    50, 
2015-11-13, 21:07,   26,   -75,    51,     20,   -82,    51, 
2015-11-23, 21:07,   22,   -74,    48,     21,   -82,    51, 
2015-12-03, 21:07,   20,   -84,    52,     21,   -82,    52, 
2015-12-13, 21:07,   18,   -89,    53,     22,   -82,    52, 
2015-12-23, 21:07,   21,   -92,    56,     22,   -82,    52, 
2016-01-02, 21:07,   19,   -82,    50,     23,   -82,    52, 
2016-01-12, 21:07,   25,   -86,    56,     23,   -82,    53, 
2016-01-22, 21:07,   21,   -84,    52,     24,   -82,    53, 
2016-02-01, 21:07,   22,   -94,    58,     24,   -81,    53, 
2016-02-11, 21:07,   16,   -91,    54,     25,   -81,    53, 
2016-02-21, 21:07,   19,   -94,    56,     25,   -81,    53, 
2016-03-02, 21:07,   15,   -94,    54,     26,   -80,    53, 
2016-03-12, 21:07,   21,   -92,    56,     26,   -80,    53, 
2016-03-22, 21:07,   26,   -94,    60,     27,   -80,    53, 
2016-04-01, 21:07,   28,   -93,    61,     27,   -79,    53, 
2016-04-11, 21:07,   29,   -98,    64,     28,   -79,    53, 
2016-04-21, 21:07,   30,  -101,    66,     28,   -78,    53, 
2016-05-01, 21:07,   33,  -100,    66,     29,   -78,    53, 
2016-05-11, 21:07,   36,   -96,    66,     29,   -77,    53, 
2016-05-21, 21:07,   28,   -85,    56,     30,   -77,    53, 
2016-05-31, 21:07,   31,   -82,    57,     30,   -76,    53, 
2016-06-10, 21:07,   32,   -78,    55,     31,   -75,    53, 
2016-06-20, 21:07,   33,   -74,    54,     31,   -75,    53, 
2016-06-30, 21:07,   33,   -65,    49,     31,   -74,    53, 
2016-07-10, 21:07,   36,   -65,    50,     32,   -74,    53, 
2016-07-20, 21:07,   41,   -60,    50,     32,   -74,    53, 
2016-07-30, 21:07,   37,   -55,    46,     33,   -73,    53, 
2016-08-09, 21:07,   35,   -50,    43,     33,   -73,    53, 
2016-08-19, 21:07,   37,   -44,    40,     34,   -72,    53, 
2016-08-29, 21:07,   43,   -46,    44,     34,   -72,    53, 
2016-09-08, 21:07,   42,   -42,    42,     35,   -72,    53, 
2016-09-18, 21:07,   42,   -38,    40,     35,   -71,    53, 
2016-09-28, 21:07,   39,   -41,    40,     36,   -71,    54, 
2016-10-08, 21:07,   39,   -34,    37,     37,   -71,    54, 
2016-10-18, 21:07,   35,   -44,    40,     37,   -71,    54, 
2016-10-28, 21:07,   35,   -45,    40,     38,   -70,    54, 
2016-11-07, 21:07,   39,   -48,    43,     38,   -70,    54, 
2016-11-17, 21:07,   43,   -50,    46,     39,   -70,    55, 
2016-11-27, 21:07,   40,   -61,    50,     40,   -70,    55, 
2016-12-07, 21:07,   30,   -71,    51,     40,   -70,    55, 
2016-12-17, 21:07,   32,   -80,    56,     41,   -70,    55, 
2016-12-27, 21:07,   36,   -79,    57,     42,   -70,    56, 
2017-01-06, 21:07,   45,   -95,    70,     42,   -70,    56, 
2017-01-16, 21:07,   37,  -103,    70,     43,   -69,    56, 
2017-01-26, 21:07,   36,  -103,    70,     44,   -69,    57, 
2017-02-05, 21:07,   32,   -96,    64,     45,   -69,    57, 
2017-02-15, 21:07,   35,   -94,    65,     45,   -69,    57, 
2017-02-25, 21:07,   37,  -100,    68,     46,   -69,    58, 
2017-03-07, 21:07,   40,  -105,    73,     47,   -69,    58, 
2017-03-17, 21:07,   46,  -100,    73,     47,   -69,    58, 
2017-03-27, 21:07,   44,   -95,    70,     48,   -70,    59, 
2017-04-06, 21:07,   48,   -90,    69,     49,   -70,    59, 
2017-04-16, 21:07,   41,   -86,    64,     49,   -70,    59, 
2017-04-26, 21:07,   41,   -81,    61,     50,   -70,    60, 
2017-05-06, 21:07,   38,   -81,    60,     50,   -70,    60, 
2017-05-16, 21:07,   43,   -77,    60,     51,   -70,    60, 
2017-05-26, 21:07,   49,   -71,    60,     51,   -70,    61, 
2017-06-05, 21:07,   50,   -66,    58,     52,   -70,    61, 
2017-06-15, 21:07,   55,   -63,    59,     52,   -71,    61, 
2017-06-25, 21:07,   60,   -61,    60,     53,   -71,    62, 
2017-07-05, 21:07,   63,   -57,    60,     53,   -71,    62, 
2017-07-15, 21:07,   61,   -57,    59,     53,   -71,    62, 
2017-07-25, 21:07,   55,   -58,    57,     54,   -71,    62, 
2017-08-04, 21:07,   72,   -44,    58,     54,   -71,    63, 
2017-08-14, 21:07,   71,   -47,    59,     54,   -71,    63, 
2017-08-24, 21:07,   73,   -44,    58,     55,   -72,    63, 
2017-09-03, 21:07,   71,   -44,    58,     55,   -72,    63, 
2017-09-13, 21:07,   67,   -41,    54,     55,   -72,    63, 
2017-09-23, 21:07,   68,   -47,    58,     56,   -72,    64, 
2017-10-03, 21:07,   68,   -51,    60,     56,   -72,    64, 
2017-10-13, 21:07,   73,   -56,    64,     56,   -72,    64, 
2017-10-23, 21:07,   71,   -55,    63,     56,   -72,    64, 
2017-11-02, 21:07,   69,   -56,    62,     57,   -72,    64, 
2017-11-12, 21:07,   65,   -53,    59,     57,   -72,    64, 
2017-11-22, 21:07,   58,   -74,    66,     57,   -72,    64, 
2017-12-02, 21:07,   54,   -72,    63,     57,   -71,    64, 
2017-12-12, 21:07,   53,   -72,    63,     57,   -71,    64, 
2017-12-22, 21:07,   50,   -69,    60,     58,   -71,    64, 
2018-01-01, 21:07,   53,   -76,    64,     58,   -71,    64, 
2018-01-11, 21:07,   47,   -86,    66,     58,   -71,    64, 
2018-01-21, 21:07,   36,   -88,    62,     58,   -71,    64, 
2018-01-31, 21:07,   36,   -97,    67,     59,   -70,    64, 
2018-02-10, 21:07,   35,  -103,    69,     59,   -70,    64, 
2018-02-20, 21:07,   38,  -106,    72,     59,   -70,    64, 
2018-03-02, 21:07,   36,  -106,    71,     59,   -70,    64, 
2018-03-12, 21:07,   36,   -93,    64,     60,   -69,    64, 
2018-03-22, 21:07,   38,   -94,    66,     60,   -69,    64, 
